3395;183;248;115;land;false;plains;1
3396;193;250;111;land;false;plains;1
3397;127;194;210;land;false;plains;1
3398;253;211;119;land;true;plains;1
3399;251;151;145;land;false;urban;1
3400;254;199;59;land;false;plains;1
3401;226;74;225;land;false;forest;1
3402;204;89;209;land;true;plains;1
3403;154;173;178;land;false;plains;1
3404;183;216;208;land;false;plains;1
3405;83;218;226;land;true;plains;1
3406;121;224;162;land;false;plains;1
3407;170;87;244;land;false;forest;1
3408;183;188;176;land;false;hills;1
3409;249;201;81;land;false;desert;1
3410;244;222;110;land;false;plains;1
3411;221;227;73;land;false;forest;1
3412;173;179;209;land;false;plains;1
3413;202;208;101;land;false;forest;1
3414;93;181;232;land;false;plains;1
3415;238;194;83;land;false;plains;1
3416;253;9;240;land;false;plains;1
3417;222;202;205;land;true;jungle;1
3418;247;133;202;land;false;urban;1
3419;131;229;195;land;false;plains;1
3420;251;173;162;land;true;desert;1
3421;40;246;243;land;false;plains;1
3422;200;219;221;land;false;plains;1
3423;162;163;177;land;false;plains;1
3424;182;166;252;land;false;forest;1
3425;135;135;254;land;true;forest;1
3426;62;249;230;land;true;plains;1
3427;250;226;156;land;true;urban;1
3428;192;91;220;land;false;plains;1
3429;252;153;173;land;true;plains;1
3430;225;232;106;land;false;jungle;1
3431;137;201;177;land;false;jungle;1
3432;232;201;241;land;false;plains;1
3433;227;175;111;land;false;plains;1
3434;133;240;191;land;false;mountain;1
3435;248;71;200;land;false;plains;1
3436;237;206;134;land;true;plains;1
3437;252;208;217;land;false;jungle;1
3438;237;161;189;land;false;plains;1
3439;144;168;224;land;false;forest;1
3440;179;128;216;land;false;plains;1
3441;248;221;188;land;false;plains;1
3442;248;217;139;land;false;forest;1
3443;242;207;111;land;false;forest;1
3444;230;176;225;land;false;mountain;1
3445;118;151;247;land;false;forest;1
3446;242;27;234;land;false;plains;1
3447;226;139;162;land;false;forest;1
3448;84;182;248;land;true;plains;1
3449;168;201;171;land;false;plains;1
3450;97;207;234;land;false;plains;1
3451;238;81;198;land;false;plains;1
3452;195;195;218;land;false;plains;1
3453;218;248;165;land;false;marsh;1
3454;227;170;106;land;true;forest;1
3455;137;239;137;land;false;mountain;1
3456;230;203;180;land;false;mountain;1
3457;149;133;225;land;false;forest;1
3458;130;218;218;land;false;plains;1
3459;164;216;169;land;false;marsh;1
3460;234;246;228;land;false;plains;1
3461;232;179;227;land;false;forest;1
3462;215;235;250;land;true;forest;1
3463;205;145;194;land;false;plains;1
3464;169;103;245;land;false;plains;1
3465;69;245;229;land;false;plains;1
3466;154;209;181;land;false;plains;1
3467;251;221;99;land;true;plains;1
3468;145;181;254;land;false;forest;1
3469;239;29;242;land;false;plains;1
3470;158;242;158;land;true;forest;1
3471;231;133;194;land;false;plains;1
3472;234;126;174;land;true;forest;1
3473;253;249;224;land;false;plains;1
3474;114;189;224;land;false;jungle;1
3475;104;242;171;land;false;jungle;1
3476;232;144;208;land;false;desert;1
3477;236;83;217;land;false;desert;1
3478;164;137;227;land;false;forest;1
3479;186;118;202;land;false;mountain;1
3480;146;195;177;land;false;desert;1
3481;225;122;201;land;false;mountain;1
3482;118;183;221;land;false;forest;1
3483;111;192;238;land;true;plains;1
3484;197;171;197;land;false;plains;1
3485;167;230;241;land;true;plains;1
3486;93;214;241;land;false;plains;1
3487;205;167;184;land;false;plains;1
3488;226;208;136;land;false;plains;1
3489;243;204;105;land;false;forest;1
3490;196;174;146;land;false;plains;1
3491;237;236;240;land;true;forest;1
3492;190;172;210;land;false;forest;1
3493;239;253;252;land;false;jungle;1
3494;182;241;192;land;false;plains;1
3495;126;199;188;land;false;plains;1
3496;139;158;238;land;false;urban;1
3497;244;135;131;land;true;plains;1
3498;202;223;152;land;false;forest;1
3499;161;202;184;land;false;marsh;1
3500;105;176;250;land;false;plains;1
3501;238;228;56;land;false;plains;1
3502;212;182;141;land;false;plains;1
3503;184;164;241;land;false;plains;1
3504;235;210;62;land;false;jungle;1
3505;208;138;215;land;false;plains;1
3506;248;230;180;land;false;jungle;1
3507;238;231;87;land;false;forest;1
3508;106;252;189;land;false;plains;1
3509;136;226;209;land;false;forest;1
3510;176;115;212;land;false;plains;1
3511;165;231;213;land;false;urban;1
3512;236;249;163;land;false;forest;1
3513;187;238;96;land;false;plains;1
3514;233;195;185;land;false;plains;1
3515;233;161;236;land;false;desert;1
3516;220;140;223;land;false;forest;1
3517;194;132;198;land;false;plains;1
3518;241;129;213;land;false;plains;1
3519;174;141;217;land;false;forest;1
3520;226;126;238;land;false;forest;1
3521;225;56;227;land;true;plains;1
3522;220;146;247;land;false;plains;1
3523;208;225;177;land;false;forest;1
3524;125;169;228;land;true;forest;1
3525;220;138;184;land;false;plains;1
3526;147;241;207;land;false;plains;1
3527;192;145;222;land;false;forest;1
3528;244;176;227;land;true;plains;1
3529;243;189;161;land;false;forest;1
3530;188;204;251;land;false;plains;1
3531;142;220;151;land;false;plains;1
3532;175;202;182;land;true;marsh;1
3533;204;123;212;land;true;plains;1
3534;174;138;247;land;false;plains;1
3535;248;221;250;land;false;plains;1
3536;217;154;144;land;true;marsh;1
3537;226;248;249;land;false;forest;1
3538;217;225;143;land;false;forest;1
3539;149;210;230;land;false;forest;1
3540;155;236;148;land;false;plains;1
3541;236;147;199;land;true;plains;1
3542;235;232;126;land;false;forest;1
3543;168;180;246;land;false;plains;1
3544;231;243;187;land;true;jungle;1
3545;234;180;106;land;false;plains;1
3546;178;223;115;land;false;plains;1
3547;225;186;240;land;false;forest;1
3548;146;177;190;land;false;plains;1
3549;239;189;142;land;false;plains;1
3550;133;245;195;land;true;plains;1
3551;238;127;223;land;false;forest;1
3552;180;135;234;land;true;urban;1
3553;212;252;96;land;false;urban;1
3554;213;69;233;land;false;plains;1
3555;247;149;135;land;false;plains;1
3556;210;143;207;land;true;forest;1
3557;88;203;240;land;false;forest;1
3558;236;222;244;land;false;mountain;1
3559;191;147;196;land;false;plains;1
3560;246;167;193;land;false;plains;1
3561;253;190;171;land;true;plains;1
3562;227;118;178;land;true;plains;1
3563;155;139;238;land;false;mountain;1
3564;202;227;236;land;false;forest;1
3565;182;225;202;land;false;plains;1
3566;138;214;190;land;false;urban;1
3567;244;232;205;land;false;forest;1
3568;135;216;210;land;false;forest;1
3569;212;208;110;land;false;plains;1
3570;182;115;227;land;false;plains;1
3571;233;221;92;land;false;plains;1
3572;250;147;195;land;false;plains;1
3573;223;108;171;land;true;forest;1
3574;240;254;142;land;true;forest;1
3575;212;201;250;land;false;mountain;1
3576;216;178;244;land;false;forest;1
3577;238;38;236;land;false;plains;1
3578;74;232;253;land;false;plains;1
3579;218;89;225;land;false;plains;1
3580;189;248;122;land;false;plains;1
3581;158;240;220;land;true;forest;1
3582;188;175;169;land;false;plains;1
3583;141;205;214;land;false;plains;1
3584;102;185;247;land;true;forest;1
3585;224;117;183;land;true;urban;1
3586;232;208;220;land;false;forest;1
3587;117;215;246;land;false;plains;1
3588;231;234;59;land;false;desert;1
3589;190;183;171;land;false;plains;1
3590;135;185;202;land;false;marsh;1
3591;121;222;170;land;false;plains;1
3592;115;248;202;land;false;plains;1
3593;229;237;248;land;true;forest;1
3594;227;233;151;land;true;plains;1
3595;156;212;192;land;false;forest;1
3596;240;188;220;land;false;hills;1
3597;241;177;141;land;false;plains;1
3598;222;171;207;land;false;urban;1
3599;213;192;159;land;false;plains;1
3600;144;227;141;land;true;plains;1
3601;229;153;182;land;false;plains;1
3602;153;249;138;land;false;mountain;1
3603;196;128;200;land;false;plains;1
3604;223;214;162;land;false;plains;1
3605;114;252;190;land;false;forest;1
3606;188;211;164;land;false;forest;1
3607;185;242;229;land;true;plains;1
3608;51;235;241;land;false;plains;1
3609;243;157;161;land;true;plains;1
3610;227;207;86;land;false;plains;1
3611;225;154;172;land;false;plains;1
3612;204;187;202;land;true;plains;1
3613;159;203;142;land;false;forest;1
3614;232;214;221;land;false;plains;1
3615;212;96;194;land;false;plains;1
3616;244;234;237;land;false;desert;1
3617;155;191;181;land;true;urban;1
3618;187;187;152;land;false;mountain;1
3619;228;180;247;land;false;forest;1
3620;213;220;127;land;false;plains;1
3621;82;195;252;land;false;hills;1
3622;179;252;153;land;false;jungle;1
3623;245;148;114;land;false;plains;1
3624;137;201;239;land;false;plains;1
3625;111;206;196;land;true;plains;1
3626;226;130;250;land;false;plains;1
3627;238;116;197;land;true;plains;1
3628;194;212;147;land;false;jungle;1
3629;181;253;201;land;true;plains;1
3630;96;202;219;land;false;plains;1
3631;250;120;254;land;false;plains;1
3632;158;201;245;land;false;plains;1
3633;244;249;40;land;true;forest;1
3634;251;156;194;land;false;forest;1
3635;89;251;200;land;false;plains;1
3636;237;210;157;land;false;forest;1
3637;238;225;231;land;false;plains;1
3638;217;249;59;land;false;forest;1
3639;95;220;253;land;false;plains;1
3640;230;175;107;land;true;plains;1
3641;232;238;244;land;false;plains;1
3642;230;183;121;land;true;plains;1
3643;250;234;122;land;true;plains;1
3644;155;230;148;land;false;jungle;1
3645;120;213;219;land;false;plains;1
3646;188;199;159;land;false;forest;1
3647;146;217;229;land;false;plains;1
3648;136;223;172;land;true;forest;1
3649;226;206;168;land;false;plains;1
3650;229;158;152;land;false;plains;1
3651;85;248;211;land;false;forest;1
3652;215;230;64;land;false;plains;1
3653;127;149;248;land;true;urban;1
3654;189;162;157;land;false;jungle;1
3655;254;114;206;land;false;plains;1
3656;205;134;234;land;false;plains;1
3657;137;117;253;land;false;plains;1
3658;243;234;113;land;false;plains;1
3659;178;205;231;land;false;plains;1
3660;134;161;206;land;false;plains;1
3661;227;79;206;land;false;hills;1
3662;140;226;185;land;false;plains;1
3663;153;217;252;land;true;forest;1
3664;248;232;90;land;false;plains;1
3665;159;238;156;land;false;plains;1
3666;195;154;239;land;false;plains;1
3667;244;233;30;land;false;plains;1
3668;231;210;88;land;false;mountain;1
3669;233;229;132;land;false;plains;1
3670;224;229;56;land;false;plains;1
3671;151;243;220;land;true;plains;1
3672;243;185;148;land;false;plains;1
3673;209;160;241;land;false;plains;1
3674;107;211;234;land;true;forest;1
3675;151;210;243;land;false;plains;1
3676;183;247;231;land;false;mountain;1
3677;247;216;50;land;true;plains;1
3678;238;164;218;land;true;plains;1
3679;249;148;134;land;true;plains;1
3680;99;219;214;land;false;mountain;1
3681;137;209;251;land;false;forest;1
3682;205;183;217;land;true;plains;1
3683;158;236;245;land;false;forest;1
3684;233;194;146;land;false;plains;1
3685;220;217;153;land;false;desert;1
3686;187;197;201;land;true;plains;1
3687;121;181;210;land;false;plains;1
3688;246;93;199;land;true;plains;1
3689;179;117;217;land;false;plains;1
3690;253;241;55;land;false;plains;1
3691;214;208;239;land;false;plains;1
3692;138;144;246;land;false;plains;1
3693;84;212;211;land;false;jungle;1
3694;240;156;220;land;false;desert;1
3695;187;188;234;land;false;plains;1
3696;151;194;209;land;false;plains;1
3697;240;236;160;land;false;plains;1
3698;130;212;192;land;false;jungle;1
3699;226;243;154;land;false;desert;1
3700;155;229;192;land;false;forest;1
3701;252;207;181;land;true;plains;1
3702;245;219;40;land;false;forest;1
3703;179;113;253;land;false;jungle;1
3704;250;251;66;land;false;plains;1
3705;233;70;204;land;true;forest;1
3706;234;201;95;land;true;forest;1
3707;234;71;214;land;false;mountain;1
3708;164;182;157;land;false;jungle;1
3709;157;217;192;land;false;mountain;1
3710;196;208;189;land;false;plains;1
3711;164;230;145;land;false;plains;1
3712;237;128;197;land;false;marsh;1
3713;176;207;231;land;false;plains;1
3714;254;211;96;land;false;forest;1
3715;249;248;222;land;false;plains;1
3716;136;205;173;land;false;forest;1
3717;128;233;173;land;false;hills;1
3718;126;237;172;land;true;plains;1
3719;250;163;224;land;true;plains;1
3720;175;249;247;land;false;plains;1
3721;173;240;166;land;true;hills;1
3722;246;97;250;land;false;plains;1
3723;227;133;238;land;false;forest;1
3724;240;172;103;land;false;jungle;1
3725;190;230;135;land;true;plains;1
3726;223;171;194;land;false;plains;1
3727;251;46;253;land;true;urban;1
3728;208;189;135;land;false;plains;1
3729;204;220;154;land;false;plains;1
3730;189;207;159;land;false;plains;1
3731;98;244;253;land;false;forest;1
3732;216;252;163;land;false;forest;1
3733;154;193;237;land;false;plains;1
3734;242;165;188;land;false;plains;1
3735;238;130;232;land;false;forest;1
3736;208;109;212;land;false;hills;1
3737;252;193;251;land;false;forest;1
3738;144;224;231;land;false;plains;1
3739;238;150;231;land;false;plains;1
3740;43;220;244;land;false;hills;1
3741;241;141;207;land;true;urban;1
3742;251;141;219;land;false;desert;1
3743;231;175;236;land;false;forest;1
3744;200;140;198;land;false;plains;1
3745;242;192;177;land;false;forest;1
3746;225;239;196;land;false;plains;1
3747;212;114;253;land;false;forest;1
3748;143;171;251;land;false;plains;1
3749;150;169;189;land;false;marsh;1
3750;193;78;234;land;false;plains;1
3751;95;234;190;land;false;desert;1
3752;100;236;218;land;false;plains;1
3753;148;126;235;land;false;plains;1
3754;178;243;100;land;false;plains;1
3755;187;171;188;land;true;forest;1
3756;213;239;234;land;false;plains;1
3757;201;201;253;land;false;plains;1
3758;230;177;230;land;false;forest;1
3759;253;247;1;land;false;plains;1
3760;129;247;160;land;false;plains;1
3761;234;213;174;land;true;plains;1
3762;153;208;207;land;false;hills;1
3763;233;200;81;land;false;plains;1
3764;173;133;207;land;false;plains;1
3765;221;191;150;land;true;urban;1
3766;251;208;77;land;true;plains;1
3767;224;209;163;land;false;plains;1
3768;221;143;172;land;false;forest;1
3769;206;223;176;land;false;forest;1
3770;232;209;207;land;false;plains;1
3771;227;252;231;land;false;plains;1
3772;236;252;59;land;false;plains;1
3773;246;153;225;land;false;plains;1
3774;162;191;153;land;false;forest;1
3775;86;245;183;land;false;mountain;1
3776;234;224;176;land;false;plains;1
3777;199;83;241;land;false;plains;1
3778;168;124;232;land;false;plains;1
3779;254;225;61;land;false;plains;1
3780;134;192;216;land;true;plains;1
3781;203;215;190;land;false;plains;1
3782;199;220;131;land;false;plains;1
3783;230;110;213;land;true;plains;1
3784;241;218;190;land;false;urban;1
3785;124;172;215;land;false;plains;1
3786;205;154;178;land;false;plains;1
3787;128;239;137;land;false;plains;1
3788;98;215;188;land;true;forest;1
3789;250;156;166;land;true;plains;1
3790;120;191;222;land;false;plains;1
3791;221;78;210;land;true;plains;1
3792;181;165;168;land;true;plains;1
3793;206;178;201;land;true;plains;1
3794;49;250;211;land;false;mountain;1
3795;155;125;246;land;false;plains;1
3796;181;180;208;land;true;plains;1
3797;199;222;127;land;false;plains;1
3798;219;201;154;land;true;plains;1
3799;200;253;92;land;false;plains;1
3800;246;225;72;land;false;plains;1
3801;186;139;225;land;true;plains;1
3802;251;232;123;land;true;plains;1
3803;227;202;162;land;false;plains;1
3804;222;160;200;land;false;hills;1
3805;225;78;202;land;false;jungle;1
3806;105;241;199;land;false;plains;1
3807;240;236;168;land;false;plains;1
3808;163;219;177;land;false;urban;1
3809;252;151;242;land;true;plains;1
3810;232;245;138;land;true;desert;1
3811;202;250;135;land;true;plains;1
3812;240;251;209;land;false;plains;1
3813;236;31;237;land;false;plains;1
3814;83;234;217;land;true;plains;1
3815;208;75;234;land;true;plains;1
3816;168;241;149;land;false;plains;1
3817;239;239;179;land;true;plains;1
3818;121;242;248;land;false;mountain;1
3819;242;88;181;land;true;plains;1
3820;239;116;153;land;false;plains;1
3821;208;121;244;land;false;forest;1
3822;224;199;146;land;false;plains;1
3823;138;147;243;land;false;plains;1
3824;65;249;193;land;true;forest;1
3825;244;125;233;land;false;forest;1
3826;228;118;180;land;false;plains;1
3827;236;185;216;land;false;jungle;1
3828;182;224;111;land;false;forest;1
3829;237;86;185;land;true;urban;1
3830;219;239;195;land;false;forest;1
3831;218;124;208;land;false;plains;1
3832;198;187;248;land;false;plains;1
3833;194;217;92;land;false;forest;1
3834;225;206;222;land;true;plains;1
3835;228;140;180;land;true;forest;1
3836;122;228;241;land;true;forest;1
3837;211;143;150;land;true;plains;1
3838;139;148;238;land;false;plains;1
3839;103;207;231;land;false;urban;1
3840;126;247;128;land;true;plains;1
3841;145;169;248;land;false;plains;1
3842;222;147;181;land;false;hills;1
3843;113;185;216;land;true;plains;1
3844;223;59;223;land;false;plains;1
3845;157;219;155;land;false;plains;1
3846;173;197;218;land;true;plains;1
3847;203;149;150;land;false;plains;1
3848;187;241;149;land;true;plains;1
3849;159;172;198;land;true;plains;1
3850;238;210;90;land;false;mountain;1
3851;50;243;241;land;false;desert;1
3852;158;198;149;land;true;plains;1
3853;209;161;191;land;false;forest;1
3854;226;224;156;land;true;plains;1
3855;154;245;185;land;false;plains;1
3856;112;225;211;land;true;plains;1
3857;217;176;159;land;false;plains;1
3858;166;202;187;land;true;plains;1
3859;205;199;156;land;false;forest;1
3860;195;231;206;land;false;forest;1
3861;147;225;134;land;false;plains;1
3862;252;155;144;land;false;plains;1
3863;218;214;223;land;true;plains;1
3864;211;66;248;land;false;mountain;1
3865;215;226;222;land;false;forest;1
3866;58;223;221;land;false;plains;1
3867;185;200;183;land;false;plains;1
3868;191;114;199;land;true;forest;1
3869;106;170;233;land;false;plains;1
3870;218;138;163;land;false;plains;1
3871;241;244;126;land;false;hills;1
3872;199;247;230;land;false;plains;1
3873;160;196;235;land;false;plains;1
3874;140;159;205;land;false;forest;1
3875;235;74;220;land;false;plains;1
3876;127;209;219;land;false;plains;1
3877;243;120;208;land;true;forest;1
3878;235;158;198;land;false;plains;1
3879;250;180;182;land;true;plains;1
3880;151;223;213;land;false;plains;1
3881;237;92;237;land;false;urban;1
3882;137;152;238;land;true;urban;1
3883;185;185;156;land;false;plains;1
3884;252;196;142;land;true;plains;1
3885;230;213;132;land;false;plains;1
3886;163;178;163;land;false;forest;1
3887;131;221;190;land;false;plains;1
3888;234;55;246;land;true;plains;1
3889;115;253;222;land;false;plains;1
3890;220;93;230;land;true;plains;1
3891;248;227;181;land;false;forest;1
3892;124;195;244;land;false;plains;1
3893;33;233;236;land;false;plains;1
3894;188;200;117;land;false;desert;1
3895;228;207;180;land;false;plains;1
3896;160;152;241;land;false;plains;1
3897;74;218;232;land;false;plains;1
3898;228;212;226;land;true;plains;1
3899;127;179;235;land;false;plains;1
3900;176;215;214;land;false;plains;1
3901;153;242;173;land;true;urban;1
3902;230;146;126;land;false;plains;1
3903;169;214;212;land;false;forest;1
3904;223;235;110;land;true;urban;1
3905;177;131;211;land;false;forest;1
3906;205;151;176;land;false;plains;1
3907;200;252;63;land;true;plains;1
3908;205;218;111;land;true;forest;1
3909;208;191;142;land;false;plains;1
3910;159;243;164;land;false;mountain;1
3911;251;92;160;land;true;forest;1
3912;244;181;79;land;false;plains;1
3913;214;210;120;land;false;plains;1
3914;221;121;170;land;true;plains;1
3915;218;252;200;land;false;plains;1
3916;207;110;206;land;false;jungle;1
3917;227;225;154;land;false;forest;1
3918;141;185;205;land;false;forest;1
3919;109;252;168;land;false;plains;1
3920;195;250;142;land;false;plains;1
3921;85;243;206;land;false;plains;1
3922;172;118;239;land;false;plains;1
3923;200;192;126;land;false;forest;1
3924;151;182;239;land;false;plains;1
3925;233;181;157;land;false;mountain;1
3926;132;232;169;land;false;jungle;1
3927;169;173;244;land;false;plains;1
3928;239;69;212;land;false;hills;1
3929;218;136;228;land;true;plains;1
3930;138;151;234;land;false;plains;1
3931;219;254;196;land;false;plains;1
3932;237;181;88;land;false;forest;1
3933;238;54;254;land;true;urban;1
3934;209;157;175;land;false;plains;1
3935;234;89;231;land;true;plains;1
3936;254;205;162;land;true;forest;1
3937;193;242;100;land;false;plains;1
3938;200;181;138;land;true;plains;1
3939;239;108;228;land;false;plains;1
3940;108;156;252;land;false;forest;1
3941;118;185;202;land;false;plains;1
3942;239;132;134;land;false;plains;1
3943;236;204;187;land;false;plains;1
3944;69;234;205;land;false;forest;1
3945;121;224;243;land;false;hills;1
3946;167;177;193;land;true;plains;1
3947;198;193;246;land;false;plains;1
3948;56;248;221;land;false;plains;1
3949;101;193;208;land;true;plains;1
3950;253;151;117;land;true;urban;1
3951;244;194;175;land;true;plains;1
3952;134;169;246;land;false;forest;1
3953;113;183;209;land;false;forest;1
3954;208;221;118;land;false;forest;1
3955;189;198;207;land;false;forest;1
3956;138;250;134;land;true;plains;1
3957;246;196;106;land;false;forest;1
3958;248;254;205;land;false;plains;1
3959;253;109;149;land;false;plains;1
3960;216;230;116;land;false;marsh;1
3961;187;212;210;land;false;plains;1
3962;211;147;152;land;true;plains;1
3963;251;147;211;land;false;urban;1
3964;210;83;243;land;false;plains;1
3965;233;141;157;land;true;jungle;1
3966;190;157;210;land;false;forest;1
3967;47;254;205;land;true;plains;1
3968;252;166;147;land;false;mountain;1
3969;165;241;142;land;true;forest;1
3970;88;191;228;land;true;plains;1
3971;202;77;233;land;false;plains;1
3972;219;240;66;land;false;urban;1
3973;247;86;195;land;false;plains;1
3974;187;161;250;land;false;hills;1
3975;141;203;174;land;false;plains;1
3976;241;139;126;land;false;forest;1
3977;171;151;195;land;false;plains;1
3978;208;100;240;land;true;forest;1
3979;226;123;189;land;false;plains;1
3980;226;199;79;land;true;forest;1
3981;242;215;246;land;true;plains;1
3982;129;178;210;land;false;plains;1
3983;221;104;218;land;false;plains;1
3984;151;170;253;land;false;plains;1
3985;154;147;234;land;true;forest;1
3986;224;169;253;land;false;plains;1
3987;198;115;242;land;true;desert;1
3988;244;69;227;land;false;jungle;1
3989;110;253;228;land;false;urban;1
3990;58;235;211;land;false;plains;1
3991;190;217;160;land;true;plains;1
3992;207;120;229;land;false;desert;1
3993;212;211;227;land;false;plains;1
3994;234;237;99;land;false;plains;1
3995;253;176;176;land;false;plains;1
3996;140;170;254;land;false;plains;1
3997;118;204;213;land;true;plains;1
3998;251;166;178;land;false;forest;1
3999;176;159;236;land;true;forest;1
4000;246;228;114;land;false;plains;1
4001;135;180;224;land;false;hills;1
4002;127;247;200;land;true;forest;1
4003;252;202;94;land;false;forest;1
4004;150;144;223;land;false;plains;1
4005;30;227;248;land;false;plains;1
4006;232;209;133;land;false;forest;1
4007;248;111;242;land;false;plains;1
4008;67;244;207;land;false;plains;1
4009;246;234;246;land;false;plains;1
4010;144;228;133;land;false;plains;1
4011;235;103;250;land;false;plains;1
4012;167;242;151;land;false;plains;1
4013;195;210;114;land;true;forest;1
4014;190;146;188;land;false;plains;1
4015;193;142;206;land;false;mountain;1
4016;177;130;196;land;true;plains;1
4017;199;84;233;land;false;forest;1
4018;236;226;40;land;false;urban;1
4019;172;217;193;land;false;plains;1
4020;230;209;114;land;false;plains;1
4021;246;204;181;land;false;plains;1
4022;209;198;230;land;true;plains;1
4023;182;195;175;land;false;plains;1
4024;202;74;241;land;false;plains;1
4025;214;251;186;land;false;plains;1
4026;221;161;129;land;false;plains;1
4027;236;250;196;land;false;plains;1
4028;238;100;164;land;false;plains;1
4029;254;133;150;land;false;plains;1
4030;251;113;206;land;false;plains;1
4031;121;227;156;land;false;plains;1
4032;187;232;229;land;false;plains;1
4033;165;252;228;land;false;plains;1
4034;136;238;209;land;false;plains;1
4035;162;237;159;land;true;plains;1
4036;247;151;121;land;false;plains;1
4037;218;199;209;land;false;plains;1
4038;197;172;182;land;false;desert;1
4039;217;119;201;land;true;plains;1
4040;201;140;230;land;false;forest;1
4041;154;182;248;land;true;urban;1
4042;207;236;128;land;true;plains;1
4043;224;192;214;land;false;plains;1
4044;204;222;179;land;false;forest;1
4045;207;232;233;land;false;plains;1
4046;198;224;215;land;false;plains;1
4047;144;220;139;land;false;plains;1
4048;153;126;242;land;false;plains;1
4049;240;250;135;land;false;plains;1
4050;228;168;144;land;false;plains;1
4051;203;216;118;land;true;forest;1
4052;232;211;232;land;true;urban;1
4053;103;199;248;land;false;mountain;1
4054;188;172;214;land;false;forest;1
4055;194;253;245;land;false;plains;1
4056;116;178;213;land;true;forest;1
4057;186;222;134;land;true;plains;1
4058;205;218;124;land;true;urban;1
4059;167;227;120;land;false;plains;1
4060;254;71;180;land;false;plains;1
4061;178;101;244;land;true;forest;1
4062;169;181;171;land;false;plains;1
4063;253;117;139;land;true;plains;1
4064;110;248;152;land;false;plains;1
4065;178;164;203;land;false;plains;1
4066;208;233;235;land;true;urban;1
4067;228;100;212;land;false;plains;1
4068;243;216;163;land;true;plains;1
4069;245;246;85;land;true;forest;1
4070;222;213;213;land;true;forest;1
4071;145;174;196;land;false;plains;1
4072;247;153;126;land;false;hills;1
4073;253;97;250;land;false;mountain;1
4074;56;230;219;land;false;plains;1
4075;96;245;168;land;false;hills;1
4076;238;214;190;land;false;plains;1
4077;129;140;240;land;true;plains;1
4078;170;200;175;land;false;mountain;1
4079;210;128;221;land;false;plains;1
4080;199;138;240;land;false;urban;1
4081;44;252;251;land;true;forest;1
4082;171;182;162;land;true;forest;1
4083;141;186;196;land;false;hills;1
4084;219;165;171;land;false;forest;1
4085;254;238;240;land;false;plains;1
4086;206;149;253;land;false;plains;1
4087;115;204;223;land;false;forest;1
4088;55;238;243;land;false;urban;1
4089;230;111;205;land;false;desert;1
4090;251;195;218;land;false;plains;1
4091;234;139;148;land;false;desert;1
4092;174;215;173;land;true;jungle;1
4093;216;101;200;land;false;plains;1
4094;217;137;157;land;false;forest;1
4095;234;91;242;land;false;forest;1
4096;237;176;187;land;false;plains;1
4097;167;237;242;land;false;plains;1
4098;65;244;225;land;false;marsh;1
4099;75;224;238;land;false;plains;1
4100;232;163;123;land;true;plains;1
4101;234;176;114;land;false;forest;1
4102;208;104;229;land;false;plains;1
4103;237;194;88;land;false;mountain;1
4104;198;216;131;land;false;plains;1
4105;120;204;200;land;true;urban;1
4106;220;223;244;land;false;plains;1
4107;181;143;219;land;false;urban;1
4108;184;207;200;land;false;forest;1
4109;188;124;237;land;false;urban;1
4110;120;185;201;land;false;plains;1
4111;208;193;112;land;true;plains;1
4112;207;220;171;land;false;plains;1
4113;254;172;217;land;false;plains;1
4114;209;95;198;land;false;urban;1
4115;175;187;179;land;false;plains;1
4116;210;244;129;land;false;hills;1
4117;125;206;212;land;false;plains;1
4118;250;158;232;land;false;plains;1
4119;241;246;190;land;false;plains;1
4120;226;210;105;land;false;plains;1
4121;102;220;222;land;false;jungle;1
4122;238;222;229;land;false;mountain;1
4123;229;171;105;land;false;plains;1
4124;190;237;195;land;true;plains;1
4125;230;251;229;land;false;jungle;1
4126;186;212;132;land;true;forest;1
4127;178;212;141;land;false;forest;1
4128;251;250;138;land;false;marsh;1
4129;247;157;211;land;false;hills;1
4130;248;31;244;land;false;forest;1
4131;251;252;242;land;true;plains;1
4132;208;84;243;land;false;plains;1
4133;75;219;229;land;true;plains;1
4134;252;183;217;land;false;plains;1
4135;171;171;215;land;false;plains;1
4136;246;236;164;land;false;jungle;1
4137;174;250;97;land;false;mountain;1
4138;182;141;232;land;true;plains;1
4139;198;86;228;land;false;plains;1
4140;137;228;251;land;true;plains;1
4141;225;227;61;land;true;plains;1
4142;166;138;220;land;true;plains;1
4143;177;247;104;land;false;plains;1
4144;210;122;239;land;true;plains;1
4145;170;248;137;land;false;plains;1
4146;194;248;179;land;false;jungle;1
4147;213;246;205;land;false;plains;1
4148;203;229;89;land;false;plains;1
4149;156;202;235;land;false;forest;1
4150;205;217;246;land;false;plains;1
4151;238;179;126;land;true;plains;1
4152;176;164;162;land;false;plains;1
4153;184;204;160;land;false;forest;1
4154;212;83;211;land;false;plains;1
4155;144;161;200;land;false;hills;1
4156;208;221;144;land;true;plains;1
4157;210;201;115;land;true;plains;1
4158;149;200;225;land;false;plains;1
4159;181;213;209;land;false;jungle;1
4160;202;220;224;land;false;forest;1
4161;115;243;219;land;false;plains;1
4162;231;215;77;land;false;plains;1
4163;228;251;84;land;false;mountain;1
4164;197;181;241;land;false;plains;1
4165;216;119;177;land;false;hills;1
4166;216;180;145;land;false;plains;1
4167;201;88;240;land;true;forest;1
