251;anti_air_building;942.00;11.35;605.00;1.16;0
251;anti_air_building;946.00;12.63;583.00;3.82;0
251;anti_air_building;943.00;11.20;608.00;5.38;0
251;synthetic_refinery;954.00;12.23;597.00;1.77;0
251;fuel_silo;944.00;11.68;601.00;5.89;0
251;radar_station;941.00;11.80;600.00;5.79;0
251;rocket_site;940.00;12.05;594.00;3.83;0
251;nuclear_reactor;934.00;11.73;599.00;0.21;0
252;industrial_complex;1001.00;10.05;459.00;3.25;0
252;industrial_complex;1005.00;9.98;459.00;1.09;0
252;industrial_complex;1008.00;9.90;459.00;3.76;0
252;industrial_complex;1011.00;9.90;459.00;0.14;0
252;industrial_complex;1014.00;9.95;459.00;1.70;0
252;industrial_complex;1018.00;9.95;459.00;5.82;0
252;arms_factory;999.00;10.15;460.00;2.20;0
252;arms_factory;1002.00;10.03;460.00;3.76;0
252;arms_factory;1005.00;10.00;460.00;1.60;0
252;arms_factory;1009.00;9.93;460.00;2.81;0
252;arms_factory;1012.00;9.93;460.00;0.65;0
252;arms_factory;1015.00;10.00;460.00;2.21;0
252;air_base;999.00;10.20;461.00;1.25;0
252;bunker;1002.00;10.05;461.00;5.38;0
252;bunker;988.00;10.15;455.00;5.48;0
252;bunker;1027.00;9.85;444.00;3.32;0
252;bunker;1032.00;9.90;466.00;1.16;0
252;bunker;995.00;10.20;470.00;3.82;0
252;bunker;1002.00;10.30;474.00;5.38;0
252;anti_air_building;999.00;10.20;462.00;1.77;0
252;anti_air_building;1002.00;10.03;462.00;5.89;0
252;anti_air_building;1005.00;10.00;462.00;5.99;0
252;synthetic_refinery;1008.00;9.98;462.00;3.83;0
252;fuel_silo;1012.00;9.95;462.00;0.21;0
252;radar_station;1017.00;10.00;461.00;1.68;0
252;rocket_site;1018.00;10.00;462.00;4.44;0
252;nuclear_reactor;999.00;10.18;463.00;2.27;0
253;industrial_complex;956.00;9.80;428.00;3.76;0
253;industrial_complex;951.00;9.90;411.00;0.14;0
253;industrial_complex;966.00;10.00;412.00;1.70;0
253;industrial_complex;951.00;9.82;413.00;5.82;0
253;industrial_complex;976.00;10.00;413.00;2.20;0
253;industrial_complex;961.00;9.95;429.00;3.76;0
253;arms_factory;963.00;9.88;415.00;1.60;0
253;arms_factory;980.00;9.90;402.00;2.81;0
253;arms_factory;939.00;10.00;415.00;0.65;0
253;arms_factory;978.00;10.00;414.00;2.21;0
253;arms_factory;943.00;10.03;417.00;4.87;0
253;arms_factory;970.00;10.00;416.00;1.25;0
253;air_base;973.00;10.00;418.00;5.48;0
253;bunker;966.00;10.00;405.00;3.32;0
253;bunker;950.00;9.90;405.00;1.16;0
253;bunker;961.00;9.95;430.00;3.82;0
253;anti_air_building;947.00;9.85;428.00;5.38;0
253;anti_air_building;969.00;9.90;421.00;1.77;0
253;anti_air_building;963.00;10.00;429.00;5.89;0
253;synthetic_refinery;950.00;9.93;401.00;5.99;0
253;fuel_silo;974.00;9.95;407.00;3.83;0
253;radar_station;963.00;9.88;415.00;0.20;0
253;rocket_site;984.00;9.90;408.00;2.87;0
253;nuclear_reactor;949.00;9.80;431.00;4.44;0
254;industrial_complex;955.00;10.50;455.00;1.70;0
254;industrial_complex;983.00;10.13;474.00;5.82;0
254;industrial_complex;975.00;9.98;472.00;2.20;0
254;industrial_complex;968.00;10.23;454.00;3.76;0
254;industrial_complex;951.00;10.20;442.00;1.60;0
254;industrial_complex;957.00;10.18;440.00;2.81;0
254;arms_factory;978.00;9.95;468.00;0.65;0
254;arms_factory;960.00;10.40;469.00;2.21;0
254;arms_factory;968.00;9.95;439.00;4.87;0
254;arms_factory;955.00;10.03;437.00;1.25;0
254;arms_factory;941.00;10.15;439.00;5.38;0
254;arms_factory;973.00;10.03;450.00;5.48;0
254;air_base;949.00;9.95;437.00;1.16;0
254;bunker;958.00;10.48;467.00;3.82;0
254;bunker;949.00;10.10;440.00;5.38;0
254;bunker;982.00;10.00;469.00;1.77;0
254;bunker;946.00;9.90;437.00;5.89;0
254;anti_air_building;969.00;10.05;463.00;5.99;0
254;anti_air_building;965.00;10.20;461.00;3.83;0
254;anti_air_building;949.00;10.45;447.00;0.21;0
254;synthetic_refinery;968.00;10.40;480.00;2.87;0
254;fuel_silo;967.00;10.28;477.00;4.44;0
254;radar_station;962.00;10.32;458.00;0.91;0
254;rocket_site;952.00;10.30;445.00;4.94;0
254;nuclear_reactor;969.00;10.07;443.00;1.32;0
255;industrial_complex;930.00;10.10;424.00;2.20;0
255;industrial_complex;920.00;10.10;414.00;3.76;0
255;industrial_complex;926.00;10.05;407.00;1.60;0
255;industrial_complex;928.00;10.00;413.00;2.81;0
255;industrial_complex;917.00;10.23;420.00;0.65;0
255;industrial_complex;914.00;10.20;424.00;2.21;0
255;arms_factory;933.00;9.95;428.00;4.87;0
255;arms_factory;935.00;10.00;432.00;1.25;0
255;arms_factory;921.00;10.30;399.00;5.38;0
255;arms_factory;934.00;10.00;418.00;5.48;0
255;arms_factory;916.00;10.15;407.00;3.32;0
255;arms_factory;934.00;10.00;419.00;1.16;0
255;air_base;917.00;10.30;430.00;5.38;0
255;bunker;924.00;10.05;407.00;1.77;0
255;bunker;915.00;10.15;408.00;5.89;0
255;bunker;936.00;10.00;419.00;5.99;0
255;bunker;919.00;10.20;427.00;3.83;0
255;bunker;910.00;10.13;404.00;0.21;0
255;anti_air_building;929.00;10.10;425.00;2.87;0
255;anti_air_building;922.00;10.10;428.00;4.44;0
255;anti_air_building;923.00;10.00;410.00;2.27;0
255;synthetic_refinery;931.00;9.98;414.00;4.94;0
255;fuel_silo;923.00;10.20;418.00;1.32;0
255;radar_station;923.00;10.07;414.00;3.09;0
255;rocket_site;914.00;10.10;421.00;5.55;0
255;nuclear_reactor;915.00;10.13;395.00;3.39;0
256;industrial_complex;886.00;9.98;410.00;1.60;0
256;industrial_complex;907.00;10.00;395.00;2.81;0
256;industrial_complex;891.00;9.80;398.00;0.65;0
256;industrial_complex;894.00;9.90;405.00;2.21;0
256;industrial_complex;889.00;9.80;399.00;4.87;0
256;industrial_complex;881.00;9.88;411.00;1.25;0
256;arms_factory;902.00;9.90;396.00;5.38;0
256;arms_factory;900.00;9.90;399.00;5.48;0
256;arms_factory;897.00;9.88;400.00;3.32;0
256;arms_factory;887.00;9.85;401.00;1.16;0
256;arms_factory;885.00;9.90;405.00;3.82;0
256;arms_factory;885.00;9.98;413.00;5.38;0
256;air_base;904.00;10.00;403.00;5.89;0
256;naval_base;878.00;9.80;416.00;-2.16;17613
256;naval_base;896.00;9.50;393.00;-0.40;17642
256;naval_base;898.00;9.50;392.00;-0.79;17642
256;bunker;899.00;9.80;393.00;2.87;0
256;bunker;896.00;9.90;403.00;4.44;0
256;bunker;883.00;9.90;409.00;2.27;0
256;coastal_bunker;883.00;9.50;404.00;0.00;0
256;coastal_bunker;894.00;9.50;395.00;-0.40;0
256;coastal_bunker;900.00;9.60;392.00;-0.79;0
256;dockyard;879.00;9.50;412.00;-2.16;0
256;anti_air_building;891.00;9.80;398.00;3.39;0
256;anti_air_building;892.00;9.80;400.00;6.05;0
256;anti_air_building;889.00;9.80;398.00;1.33;0
256;synthetic_refinery;881.00;9.88;411.00;3.99;0
256;fuel_silo;881.00;9.85;413.00;1.83;0
256;radar_station;894.00;9.90;405.00;2.63;0
256;rocket_site;896.00;9.85;400.00;6.06;0
256;nuclear_reactor;900.00;9.90;402.00;2.44;0
257;industrial_complex;872.00;10.10;445.00;0.65;0
257;industrial_complex;895.00;10.28;434.00;2.21;0
257;industrial_complex;861.00;10.50;455.00;4.87;0
257;industrial_complex;869.00;10.13;445.00;1.25;0
257;industrial_complex;849.00;9.90;436.00;5.38;0
257;industrial_complex;897.00;10.20;424.00;5.48;0
257;arms_factory;858.00;10.60;461.00;3.32;0
257;arms_factory;890.00;10.20;437.00;1.16;0
257;arms_factory;881.00;10.07;436.00;3.82;0
257;arms_factory;872.00;9.80;428.00;5.38;0
257;arms_factory;857.00;10.20;440.00;1.77;0
257;arms_factory;857.00;10.10;438.00;5.89;0
257;air_base;865.00;10.43;455.00;3.83;0
257;naval_base;852.00;9.65;430.00;-0.46;10575
257;naval_base;874.00;9.50;422.00;-0.74;17613
257;bunker;902.00;10.25;424.00;4.44;0
257;bunker;871.00;10.60;461.00;2.27;0
257;bunker;867.00;9.80;427.00;4.94;0
257;bunker;897.00;10.25;431.00;1.32;0
257;coastal_bunker;875.00;9.60;422.00;-0.74;0
257;coastal_bunker;850.00;9.50;430.00;-0.46;0
257;dockyard;847.00;9.50;431.00;-0.46;0
257;anti_air_building;886.00;10.03;420.00;6.05;0
257;anti_air_building;855.00;9.98;434.00;1.33;0
257;anti_air_building;889.00;10.20;439.00;3.99;0
257;synthetic_refinery;879.00;10.10;438.00;1.83;0
257;fuel_silo;867.00;10.30;451.00;3.39;0
257;radar_station;874.00;10.10;440.00;5.56;0
257;rocket_site;886.00;10.10;426.00;2.44;0
257;nuclear_reactor;891.00;10.10;414.00;0.28;0
258;industrial_complex;825.00;10.80;501.00;4.87;0
258;industrial_complex;841.00;10.82;507.00;1.25;0
258;industrial_complex;832.00;10.13;475.00;5.38;0
258;industrial_complex;831.00;10.65;497.00;5.48;0
258;industrial_complex;840.00;10.70;502.00;3.32;0
258;industrial_complex;828.00;10.80;501.00;1.16;0
258;arms_factory;829.00;10.38;493.00;3.82;0
258;arms_factory;842.00;10.78;497.00;5.38;0
258;arms_factory;812.00;10.53;498.00;1.77;0
258;arms_factory;814.00;10.35;495.00;5.89;0
258;arms_factory;833.00;10.28;479.00;5.99;0
258;arms_factory;832.00;10.40;493.00;3.83;0
258;air_base;799.00;10.30;496.00;2.87;0
258;naval_base;805.00;9.63;484.00;1.03;13781
258;naval_base;815.00;9.50;480.00;-0.46;13781
258;bunker;790.00;10.23;492.00;4.94;0
258;bunker;817.00;10.48;495.00;1.32;0
258;bunker;823.00;10.10;486.00;4.34;0
258;bunker;835.00;10.70;499.00;5.55;0
258;coastal_bunker;829.00;9.68;472.00;-0.46;0
258;coastal_bunker;784.00;9.50;483.00;-0.84;0
258;dockyard;823.00;9.50;475.00;-0.46;0
258;anti_air_building;847.00;10.88;495.00;3.99;0
258;anti_air_building;819.00;10.70;504.00;1.83;0
258;anti_air_building;809.00;10.25;493.00;3.39;0
258;synthetic_refinery;844.00;10.82;489.00;6.06;0
258;fuel_silo;798.00;10.20;490.00;2.44;0
258;radar_station;818.00;10.48;494.00;4.80;0
258;rocket_site;822.00;10.85;504.00;1.83;0
258;nuclear_reactor;800.00;10.03;486.00;4.50;0
259;industrial_complex;891.00;10.82;575.00;5.38;0
259;industrial_complex;885.00;10.73;574.00;5.48;0
259;industrial_complex;909.00;11.70;590.00;3.32;0
259;industrial_complex;882.00;10.60;579.00;1.16;0
259;industrial_complex;876.00;10.65;580.00;3.82;0
259;industrial_complex;899.00;11.05;579.00;5.38;0
259;arms_factory;895.00;11.15;594.00;1.77;0
259;arms_factory;898.00;11.32;594.00;5.89;0
259;arms_factory;903.00;11.60;565.00;5.99;0
259;arms_factory;884.00;10.40;606.00;3.83;0
259;arms_factory;888.00;10.50;606.00;0.21;0
259;arms_factory;886.00;10.70;577.00;2.87;0
259;air_base;907.00;11.35;600.00;2.27;0
259;bunker;882.00;10.50;583.00;4.94;0
259;bunker;896.00;10.68;607.00;1.32;0
259;bunker;886.00;10.70;579.00;4.34;0
259;bunker;873.00;10.50;593.00;5.55;0
259;bunker;892.00;11.15;566.00;3.39;0
259;bunker;905.00;11.30;597.00;6.05;0
259;bunker;910.00;11.90;584.00;1.33;0
259;bunker;907.00;11.68;557.00;3.99;0
259;bunker;886.00;10.75;573.00;1.83;0
259;bunker;899.00;10.95;572.00;3.39;0
259;anti_air_building;882.00;10.48;586.00;6.06;0
259;anti_air_building;880.00;10.57;595.00;2.44;0
259;anti_air_building;902.00;11.53;558.00;0.28;0
259;synthetic_refinery;884.00;10.50;598.00;1.83;0
259;fuel_silo;893.00;10.65;603.00;4.50;0
259;radar_station;897.00;10.95;586.00;0.69;0
259;rocket_site;913.00;11.78;587.00;3.55;0
259;nuclear_reactor;916.00;11.78;587.00;0.28;0
260;industrial_complex;1009.00;12.57;737.00;3.32;0
260;industrial_complex;1027.00;13.50;746.00;1.16;0
260;industrial_complex;1004.00;12.73;745.00;3.82;0
260;industrial_complex;1009.00;12.60;729.00;5.38;0
260;industrial_complex;1019.00;13.05;760.00;1.77;0
260;industrial_complex;1048.00;13.32;753.00;5.89;0
260;arms_factory;1038.00;13.35;735.00;5.99;0
260;arms_factory;1045.00;13.40;746.00;3.83;0
260;arms_factory;1041.00;13.30;756.00;0.21;0
260;arms_factory;1033.00;13.40;737.00;2.87;0
260;arms_factory;1021.00;13.45;739.00;4.44;0
260;arms_factory;1013.00;12.85;739.00;2.27;0
260;air_base;1003.00;12.35;737.00;1.32;0
260;bunker;1003.00;12.45;735.00;4.34;0
260;bunker;1046.00;13.40;759.00;5.55;0
260;bunker;1016.00;13.35;750.00;3.39;0
260;bunker;1039.00;13.40;733.00;6.05;0
260;bunker;1032.00;13.50;748.00;1.33;0
260;bunker;1007.00;12.82;746.00;3.99;0
260;bunker;1026.00;13.50;733.00;1.83;0
260;anti_air_building;1024.00;13.50;741.00;3.39;0
260;anti_air_building;1007.00;12.70;723.00;6.06;0
260;anti_air_building;1008.00;12.70;722.00;2.44;0
260;synthetic_refinery;1060.00;12.60;748.00;0.28;0
260;fuel_silo;1047.00;13.40;759.00;1.83;0
260;radar_station;1032.00;13.50;746.00;4.03;0
260;rocket_site;1035.00;13.38;752.00;2.34;0
260;nuclear_reactor;1032.00;13.48;732.00;3.55;0
261;industrial_complex;832.00;9.90;453.00;3.82;0
261;industrial_complex;828.00;9.98;463.00;5.38;0
261;industrial_complex;841.00;10.55;474.00;1.77;0
261;industrial_complex;846.00;10.80;470.00;5.89;0
261;industrial_complex;858.00;11.50;480.00;5.99;0
261;industrial_complex;858.00;11.48;486.00;3.83;0
261;arms_factory;847.00;10.90;483.00;0.21;0
261;arms_factory;832.00;10.05;457.00;2.87;0
261;arms_factory;843.00;10.20;456.00;4.44;0
261;arms_factory;837.00;10.23;467.00;2.27;0
261;arms_factory;837.00;10.30;473.00;4.94;0
261;arms_factory;859.00;10.85;471.00;1.32;0
261;air_base;858.00;11.50;485.00;5.55;0
261;naval_base;825.00;9.50;461.00;-2.36;13781
261;bunker;839.00;10.10;455.00;6.05;0
261;bunker;850.00;11.05;471.00;1.33;0
261;bunker;853.00;11.18;491.00;3.99;0
261;coastal_bunker;827.00;9.90;467.00;-2.36;0
261;dockyard;824.00;9.65;463.00;-2.36;0
261;anti_air_building;850.00;11.18;488.00;6.06;0
261;anti_air_building;862.00;11.50;494.00;2.44;0
261;anti_air_building;827.00;9.95;460.00;0.28;0
261;synthetic_refinery;846.00;10.45;461.00;1.83;0
261;fuel_silo;851.00;10.78;468.00;4.50;0
261;radar_station;847.00;10.85;472.00;0.69;0
261;rocket_site;866.00;11.53;484.00;3.55;0
261;nuclear_reactor;850.00;11.23;481.00;0.28;0
262;industrial_complex;913.00;10.35;442.00;5.89;0
262;industrial_complex;946.00;10.65;496.00;5.99;0
262;industrial_complex;896.00;10.70;456.00;3.83;0
262;industrial_complex;906.00;10.70;472.00;0.21;0
262;industrial_complex;948.00;10.80;459.00;2.87;0
262;industrial_complex;926.00;10.65;488.00;4.44;0
262;arms_factory;955.00;10.70;493.00;2.27;0
262;arms_factory;913.00;10.65;454.00;4.94;0
262;arms_factory;937.00;10.80;496.00;1.32;0
262;arms_factory;948.00;10.75;457.00;4.34;0
262;arms_factory;920.00;10.70;486.00;5.55;0
262;arms_factory;917.00;10.35;438.00;3.39;0
262;air_base;937.00;10.88;511.00;1.33;0
262;bunker;917.00;10.80;466.00;3.99;0
262;bunker;940.00;10.50;447.00;1.83;0
262;bunker;936.00;10.80;502.00;3.39;0
262;bunker;958.00;10.55;475.00;6.06;0
262;bunker;931.00;10.75;496.00;2.44;0
262;anti_air_building;912.00;10.80;464.00;0.28;0
262;anti_air_building;941.00;11.15;510.00;1.83;0
262;anti_air_building;932.00;10.68;473.00;4.50;0
262;synthetic_refinery;953.00;10.50;469.00;2.34;0
262;fuel_silo;907.00;10.55;450.00;3.55;0
262;radar_station;924.00;10.73;473.00;6.21;0
262;rocket_site;935.00;10.90;507.00;2.95;0
262;nuclear_reactor;925.00;10.63;480.00;5.61;0
263;industrial_complex;915.00;10.25;529.00;3.83;0
263;industrial_complex;929.00;10.90;507.00;0.21;0
263;industrial_complex;900.00;10.60;524.00;2.87;0
263;industrial_complex;921.00;10.55;538.00;4.44;0
263;industrial_complex;905.00;10.85;542.00;2.27;0
263;industrial_complex;894.00;10.70;529.00;4.94;0
263;arms_factory;899.00;10.73;516.00;1.32;0
263;arms_factory;918.00;11.30;499.00;4.34;0
263;arms_factory;905.00;10.60;534.00;5.55;0
263;arms_factory;927.00;10.63;542.00;3.39;0
263;arms_factory;915.00;11.40;506.00;6.05;0
263;arms_factory;907.00;10.65;522.00;1.33;0
263;air_base;928.00;10.88;510.00;1.83;0
263;bunker;901.00;10.50;527.00;3.39;0
263;bunker;939.00;10.78;520.00;6.06;0
263;bunker;924.00;10.40;532.00;2.44;0
263;bunker;923.00;11.20;503.00;0.28;0
263;bunker;910.00;10.43;534.00;1.83;0
263;bunker;898.00;10.70;530.00;4.50;0
263;bunker;907.00;11.05;548.00;2.34;0
263;anti_air_building;919.00;10.32;532.00;3.55;0
263;anti_air_building;918.00;11.38;509.00;0.28;0
263;anti_air_building;901.00;11.05;545.00;2.95;0
263;synthetic_refinery;912.00;10.80;542.00;5.61;0
263;fuel_silo;919.00;11.30;513.00;1.99;0
263;radar_station;916.00;10.35;525.00;3.58;0
263;rocket_site;907.00;10.73;518.00;6.22;0
263;nuclear_reactor;916.00;11.00;517.00;4.06;0
264;industrial_complex;926.00;11.80;584.00;2.87;0
264;industrial_complex;937.00;12.07;579.00;4.44;0
264;industrial_complex;928.00;11.65;567.00;2.27;0
264;industrial_complex;933.00;12.00;583.00;4.94;0
264;industrial_complex;939.00;12.10;578.00;1.32;0
264;industrial_complex;931.00;11.70;566.00;4.34;0
264;arms_factory;929.00;11.90;583.00;5.55;0
264;arms_factory;925.00;11.95;571.00;3.39;0
264;arms_factory;947.00;12.60;580.00;6.05;0
264;arms_factory;936.00;12.10;583.00;1.33;0
264;arms_factory;921.00;12.00;571.00;3.99;0
264;arms_factory;943.00;12.50;580.00;1.83;0
264;air_base;916.00;11.95;571.00;6.06;0
264;bunker;930.00;11.90;586.00;2.44;0
264;bunker;919.00;11.98;570.00;0.28;0
264;bunker;932.00;11.85;570.00;1.83;0
264;bunker;941.00;12.13;576.00;4.50;0
264;bunker;938.00;12.03;585.00;2.34;0
264;anti_air_building;940.00;11.57;568.00;3.55;0
264;anti_air_building;931.00;11.95;585.00;0.28;0
264;anti_air_building;940.00;12.15;581.00;2.95;0
264;synthetic_refinery;936.00;11.60;568.00;5.61;0
264;fuel_silo;927.00;11.78;585.00;1.99;0
264;radar_station;933.00;12.07;578.00;3.58;0
264;rocket_site;932.00;11.75;568.00;6.22;0
264;nuclear_reactor;923.00;11.65;585.00;4.06;0
265;industrial_complex;780.00;9.93;490.00;2.27;0
265;industrial_complex;771.00;9.90;498.00;4.94;0
265;industrial_complex;792.00;10.23;503.00;1.32;0
265;industrial_complex;820.00;11.40;526.00;4.34;0
265;industrial_complex;782.00;9.90;486.00;5.55;0
265;industrial_complex;769.00;9.95;509.00;3.39;0
265;arms_factory;813.00;11.10;514.00;6.05;0
265;arms_factory;810.00;11.10;513.00;1.33;0
265;arms_factory;810.00;11.00;521.00;3.99;0
265;arms_factory;797.00;10.43;506.00;1.83;0
265;arms_factory;798.00;10.45;505.00;3.39;0
265;arms_factory;811.00;11.10;510.00;6.06;0
265;air_base;782.00;10.05;502.00;0.28;0
265;naval_base;766.00;9.90;511.00;-3.14;11331
265;naval_base;777.00;9.88;503.00;-3.14;11331
265;bunker;785.00;10.20;492.00;2.34;0
265;bunker;807.00;10.78;504.00;3.55;0
265;bunker;814.00;11.10;521.00;0.28;0
265;bunker;767.00;9.93;507.00;2.95;0
265;coastal_bunker;786.00;9.98;510.00;-3.14;0
265;coastal_bunker;766.00;9.50;505.00;-3.14;0
265;dockyard;777.00;9.50;487.00;-0.57;0
265;anti_air_building;802.00;10.70;516.00;6.22;0
265;anti_air_building;803.00;10.50;501.00;4.06;0
265;anti_air_building;807.00;10.50;498.00;0.79;0
265;synthetic_refinery;812.00;10.88;506.00;3.46;0
265;fuel_silo;772.00;9.90;491.00;6.12;0
265;radar_station;795.00;10.30;509.00;1.64;0
265;rocket_site;782.00;10.00;504.00;5.52;0
265;nuclear_reactor;814.00;11.20;527.00;0.45;0
266;industrial_complex;667.00;9.90;773.00;1.32;0
266;industrial_complex;668.00;9.90;786.00;4.34;0
266;industrial_complex;670.00;9.90;773.00;5.55;0
266;industrial_complex;670.00;9.90;763.00;3.39;0
266;industrial_complex;676.00;9.95;795.00;6.05;0
266;industrial_complex;674.00;9.90;806.00;1.33;0
266;arms_factory;675.00;9.85;803.00;3.99;0
266;arms_factory;670.00;9.90;800.00;1.83;0
266;arms_factory;672.00;9.90;784.00;3.39;0
266;arms_factory;672.00;9.90;769.00;6.06;0
266;arms_factory;667.00;9.90;793.00;2.44;0
266;arms_factory;680.00;10.00;793.00;0.28;0
266;air_base;678.00;9.90;776.00;4.50;0
266;naval_base;668.00;9.60;806.00;-1.57;12713
266;naval_base;678.00;9.60;812.00;-2.94;16020
266;naval_base;664.00;9.88;775.00;-2.47;13361
266;naval_base;665.00;9.88;776.00;-1.68;13361
266;bunker;679.00;10.00;791.00;5.61;0
266;bunker;674.00;9.90;817.00;1.99;0
266;bunker;679.00;9.90;777.00;5.01;0
266;bunker;670.00;9.90;762.00;6.22;0
266;coastal_bunker;669.00;9.57;822.00;-3.36;0
266;coastal_bunker;680.00;9.85;816.00;-2.94;0
266;coastal_bunker;662.00;9.65;767.00;-2.47;0
266;coastal_bunker;664.00;9.50;784.00;-1.68;0
266;dockyard;676.00;9.88;810.00;-2.94;0
266;anti_air_building;665.00;9.93;768.00;5.52;0
266;anti_air_building;666.00;9.80;783.00;0.45;0
266;anti_air_building;674.00;9.90;817.00;4.57;0
266;synthetic_refinery;672.00;9.90;790.00;0.95;0
266;fuel_silo;674.00;10.00;792.00;2.51;0
266;radar_station;675.00;10.00;791.00;5.99;0
266;rocket_site;675.00;9.90;798.00;3.02;0
266;nuclear_reactor;668.00;9.90;796.00;5.68;0
267;industrial_complex;820.00;11.30;514.00;5.55;0
267;industrial_complex;824.00;11.25;516.00;3.39;0
267;industrial_complex;832.00;11.10;515.00;6.05;0
267;industrial_complex;836.00;11.20;517.00;1.33;0
267;industrial_complex;827.00;11.50;530.00;3.99;0
267;industrial_complex;836.00;11.60;529.00;1.83;0
267;arms_factory;839.00;11.60;531.00;3.39;0
267;arms_factory;841.00;11.25;540.00;6.06;0
267;arms_factory;831.00;11.40;533.00;2.44;0
267;arms_factory;845.00;10.95;543.00;0.28;0
267;arms_factory;835.00;11.18;511.00;1.83;0
267;arms_factory;845.00;10.85;546.00;4.50;0
267;air_base;835.00;11.15;515.00;3.55;0
267;bunker;823.00;11.25;515.00;0.28;0
267;bunker;836.00;11.60;530.00;2.95;0
267;bunker;834.00;10.78;551.00;5.61;0
267;bunker;855.00;11.15;533.00;1.99;0
267;bunker;849.00;11.25;540.00;5.01;0
267;anti_air_building;841.00;11.35;539.00;6.22;0
267;anti_air_building;840.00;11.50;537.00;4.06;0
267;anti_air_building;836.00;11.05;543.00;0.79;0
267;synthetic_refinery;826.00;11.13;511.00;3.46;0
267;fuel_silo;837.00;10.88;546.00;6.12;0
267;radar_station;839.00;11.60;533.00;1.64;0
267;rocket_site;838.00;11.40;525.00;5.52;0
267;nuclear_reactor;835.00;11.13;514.00;0.45;0
268;industrial_complex;873.00;10.68;566.00;6.05;0
268;industrial_complex;854.00;10.32;571.00;1.33;0
268;industrial_complex;872.00;10.75;575.00;3.99;0
268;industrial_complex;858.00;10.50;583.00;1.83;0
268;industrial_complex;870.00;10.60;566.00;3.39;0
268;industrial_complex;850.00;10.40;557.00;6.06;0
268;arms_factory;864.00;10.50;560.00;2.44;0
268;arms_factory;868.00;10.63;582.00;0.28;0
268;arms_factory;856.00;10.45;570.00;1.83;0
268;arms_factory;858.00;10.60;577.00;4.50;0
268;arms_factory;861.00;10.75;573.00;2.34;0
268;arms_factory;865.00;10.60;582.00;3.55;0
268;air_base;864.00;10.50;559.00;2.95;0
268;bunker;858.00;10.60;573.00;5.61;0
268;bunker;869.00;10.70;569.00;1.99;0
268;bunker;852.00;10.25;574.00;5.01;0
268;bunker;859.00;10.50;558.00;6.22;0
268;bunker;866.00;10.50;558.00;4.06;0
268;bunker;862.00;10.65;580.00;0.79;0
268;anti_air_building;857.00;10.60;576.00;3.46;0
268;anti_air_building;863.00;10.60;581.00;6.12;0
268;anti_air_building;848.00;10.20;569.00;2.51;0
268;synthetic_refinery;874.00;10.70;571.00;5.52;0
268;fuel_silo;863.00;10.80;571.00;0.45;0
268;radar_station;863.00;10.80;571.00;3.81;0
268;rocket_site;855.00;10.40;568.00;0.95;0
268;nuclear_reactor;852.00;10.30;564.00;2.51;0
269;industrial_complex;830.00;10.85;551.00;3.99;0
269;industrial_complex;799.00;10.90;563.00;1.83;0
269;industrial_complex;818.00;11.23;543.00;3.39;0
269;industrial_complex;809.00;10.90;542.00;6.06;0
269;industrial_complex;808.00;10.73;548.00;2.44;0
269;industrial_complex;811.00;10.60;565.00;0.28;0
269;arms_factory;814.00;10.70;551.00;1.83;0
269;arms_factory;807.00;10.70;556.00;4.50;0
269;arms_factory;829.00;10.80;554.00;2.34;0
269;arms_factory;811.00;10.50;560.00;3.55;0
269;arms_factory;818.00;11.15;545.00;0.28;0
269;arms_factory;804.00;10.78;545.00;2.95;0
269;air_base;801.00;10.80;560.00;1.99;0
269;bunker;823.00;11.30;541.00;5.01;0
269;bunker;818.00;10.78;554.00;6.22;0
269;bunker;811.00;10.82;544.00;4.06;0
269;bunker;811.00;10.60;566.00;0.79;0
269;bunker;827.00;10.80;551.00;3.46;0
269;bunker;809.00;10.55;563.00;6.12;0
269;anti_air_building;825.00;10.80;552.00;2.51;0
269;anti_air_building;825.00;11.35;537.00;5.52;0
269;anti_air_building;823.00;11.23;543.00;0.45;0
269;synthetic_refinery;803.00;10.73;543.00;4.57;0
269;fuel_silo;823.00;11.15;547.00;0.95;0
269;radar_station;815.00;10.70;552.00;3.05;0
269;rocket_site;820.00;10.82;551.00;5.18;0
269;nuclear_reactor;805.00;10.70;563.00;3.02;0
270;industrial_complex;697.00;9.90;476.00;3.39;0
270;industrial_complex;676.00;9.93;491.00;6.06;0
270;industrial_complex;706.00;10.00;498.00;2.44;0
270;industrial_complex;683.00;10.00;491.00;0.28;0
270;industrial_complex;684.00;9.90;498.00;1.83;0
270;industrial_complex;698.00;10.05;512.00;4.50;0
270;arms_factory;727.00;9.90;512.00;2.34;0
270;arms_factory;694.00;9.95;482.00;3.55;0
270;arms_factory;690.00;10.00;481.00;0.28;0
270;arms_factory;687.00;9.90;512.00;2.95;0
270;arms_factory;700.00;9.95;518.00;5.61;0
270;arms_factory;693.00;10.10;493.00;1.99;0
270;air_base;681.00;9.90;488.00;6.22;0
270;naval_base;665.00;9.50;494.00;-1.61;15027
270;naval_base;708.00;9.88;495.00;1.33;15432
270;naval_base;687.00;9.50;475.00;0.72;11264
270;naval_base;717.00;9.50;506.00;0.93;17536
270;naval_base;686.00;9.85;513.00;-1.25;17544
270;naval_base;700.00;9.65;523.00;-2.72;10065
270;bunker;692.00;10.00;479.00;0.45;0
270;bunker;694.00;9.90;519.00;4.57;0
